order_id        , status   , date_created                 , date_closed                  , total_amount, currency_id, buyer_id  , buyer_nickname                , buyer_email, shipping_id, shipping_status, shipping_mode, payment_total, payment_methods                            , tags                                                                         , item_id      , item_title                                                                         , item_category, quantity, unit_price, full_unit_price, sku
2000013532617112, paid     , 2025-10-24T07:25:12.000-04:00, 2025-10-24T07:25:48.000-04:00,       157.0 , BRL        ,  468135903, QUMA986894                    ,            , 45739169529,                ,              ,        157.0 , account_money                              , "pack_order, catalog, paid, delivered"                                       , MLB5555832180, Ducha Pet Para Banho E Tosa Pure Shower Pet Shop Standard                          , MLB269588    ,        1,     157.0 ,          157.0 , 
2000013532622920, paid     , 2025-10-24T07:25:11.000-04:00, 2025-10-24T07:25:14.000-04:00,       157.0 , BRL        ,  468135903, QUMA986894                    ,            , 45739169513,                ,              ,        157.0 , account_money                              , "pack_order, catalog, paid, delivered"                                       , MLB5555832180, Ducha Pet Para Banho E Tosa Pure Shower Pet Shop Standard                          , MLB269588    ,        1,     157.0 ,          157.0 , 
2000013530472766, paid     , 2025-10-23T22:07:25.000-04:00, 2025-10-23T22:07:28.000-04:00,       154.35, BRL        ,  130157114, ARNONCARVALHO                 ,            , 45738147129,                ,              ,        154.35, account_money                              , "pack_order, order_has_discount, catalog, paid, delivered"                   , MLB5506605632, Refil Filtro Para Chuveiro Eletronic Pure Shower Cor Dourado-escuro                , MLB269858    ,        1,     154.35,          154.35, 
2000013527031248, paid     , 2025-10-23T17:13:09.000-04:00, 2025-10-23T17:13:11.000-04:00,       353.85, BRL        ,   32156767, FDIAS1684                     ,            , 45736831504,                ,              ,        353.85, credit_card                                , "order_has_discount, catalog, paid, delivered"                               , MLB4152354993, Pure Filter Filtro 4 Estágios Com Esferas Pure Shower                              , MLB269588    ,        1,     353.85,          353.85, 
2000013526764000, paid     , 2025-10-23T16:49:41.000-04:00, 2025-10-23T16:50:30.000-04:00,       784.35, BRL        ,  340003899, LILIANECRISTINACAMARGO        ,            , 45736702206,                ,              ,        784.35, account_money                              , "pack_order, catalog, paid, delivered, bundle"                               , MLB5551879968, Pure Shower Chuveiro Elétrico 7500w Cor Branco                                     , MLB269874    ,        1,     784.35,          784.35, 
2000013526427086, paid     , 2025-10-23T16:20:51.000-04:00, 2025-10-23T16:20:53.000-04:00,       314.0 , BRL        , 2659727284, G20250829142632               ,            , 45736280095,                ,              ,        314.0 , account_money                              , "pack_order, catalog, paid, delivered"                                       , MLB5454470876, Ducha Pet Shop Pure Shower Pet Acabamento Polido Cor Prateado                      , MLB269858    ,        2,     157.0 ,          157.0 , 
2000013525666208, cancelled, 2025-10-23T15:18:45.000-04:00, 2025-10-23T15:19:12.000-04:00,       784.35, BRL        ,  177952102, FRANCIELERIBEIROMAYRANE       ,            , 45735903703,                ,              ,        784.35, bank_transfer                              , "d2c, pack_order, catalog, one_shot, delivered, not_paid"                    , MLB5452702020, Chuveiro De Parede Ducha Pure Shower Select                                        , MLB269588    ,        1,     784.35,          784.35, 
2000013521675108, paid     , 2025-10-23T10:19:37.000-04:00, 2025-10-23T10:19:41.000-04:00,       157.0 , BRL        ,  567980550, HIRAILDEPAIXO                 ,            , 45734223978,                ,              ,        157.0 , credit_card                                , "d2c, pack_order, catalog, paid, one_shot, delivered"                        , MLB5555832180, Ducha Pet Para Banho E Tosa Pure Shower Pet Shop Standard                          , MLB269588    ,        1,     157.0 ,          157.0 , 
2000013521607436, paid     , 2025-10-23T10:15:10.000-04:00, 2025-10-23T10:15:35.000-04:00,        36.3 , BRL        ,  210623675, CAIOMARSURA                   ,            , 45733942427,                ,              ,         36.3 , bank_transfer                              , "d2c, pack_order, paid, one_shot, delivered"                                 , MLB5775738958, Pente Pure Comb - Pure Shower Cinza-escuro                                         , MLB269667    ,        1,      36.3 ,           36.3 , 
2000013521485906, paid     , 2025-10-23T10:02:46.000-04:00, 2025-10-23T10:02:48.000-04:00,       707.7 , BRL        ,  154985737, RAFAELCOELHOCALCAGNITI        ,            , 45733862047,                ,              ,        707.7 , account_money                              , "pack_order, catalog, paid, not_delivered"                                   , MLB5505620560, Pure Filter Filtro 4 Estágios Com Esferas Pure Shower Cor Prateado                 , MLB269858    ,        2,     353.85,          353.85, 
2000013520798024, paid     , 2025-10-23T09:05:02.000-04:00, 2025-10-23T09:05:50.000-04:00,       157.0 , BRL        ,  191796036, VAED6570768                   ,            , 45733512549,                ,              ,        157.0 , bank_transfer                              , "d2c, pack_order, catalog, paid, one_shot, delivered"                        , MLB5555832180, Ducha Pet Para Banho E Tosa Pure Shower Pet Shop Standard                          , MLB269588    ,        1,     157.0 ,          157.0 , 
2000013519548668, paid     , 2025-10-23T06:37:21.000-04:00, 2025-10-23T06:37:43.000-04:00,       353.85, BRL        ,  149536176, OLLU644497                    ,            , 45733154956,                ,              ,        353.85, bank_transfer                              , "d2c, pack_order, catalog, paid, one_shot, delivered"                        , MLB5505620560, Pure Filter Filtro 4 Estágios Com Esferas Pure Shower Cor Prateado                 , MLB269858    ,        1,     353.85,          353.85, 
2000013519168902, paid     , 2025-10-23T04:24:47.000-04:00, 2025-10-23T04:25:27.000-04:00,       784.35, BRL        ,  162003339, DANNKVRA                      ,            , 45732699055,                ,              ,        784.35, bank_transfer                              , "d2c, pack_order, catalog, paid, one_shot, delivered"                        , MLB5551879968, Pure Shower Chuveiro Elétrico 7500w Cor Branco                                     , MLB269874    ,        1,     784.35,          784.35, 
2000013517631914, paid     , 2025-10-22T22:12:15.000-04:00, 2025-10-22T22:12:17.000-04:00,        57.9 , BRL        ,  101236331, FERRARITAMIRES95              ,            , 45731992833,                ,              ,         57.9 , account_money                              , "pack_order, paid, delivered, bundle"                                        , MLB5483922756, Resistência Para Ducha Chuveiro Pure Shower Eletronic                              , MLB269874    ,        1,      57.9 ,           57.9 , 
2000013516831502, paid     , 2025-10-22T21:05:21.000-04:00, 2025-10-22T21:06:03.000-04:00,       227.0 , BRL        ,   20153151, TONS81                        ,            , 45731643479,                ,              ,        227.0 , account_money                              , "pack_order, catalog, paid, delivered"                                       , MLB5506789606, Ducha Pure Shower Pet Kit Completo Mangueira E Suporte Cor Prateado                , MLB269858    ,        1,     227.0 ,          227.0 , 
2000013513884666, paid     , 2025-10-22T17:21:25.000-04:00, 2025-10-22T17:21:27.000-04:00,       197.0 , BRL        ,  580556352, CACL6023553                   ,            , 45730308373,                ,              ,        197.0 , credit_card                                , "d2c, pack_order, catalog, paid, one_shot, delivered"                        , MLB4103214871, Ducha Pure Shower Standard Acabamento Polido Cor Cromado                           , MLB269858    ,        1,     197.0 ,          197.0 , 
2000013512224518, paid     , 2025-10-22T15:12:16.000-04:00, 2025-10-22T15:12:20.000-04:00,       277.0 , BRL        ,  180089635, BEATRIZVERGUEIROS             ,            , 45729745332,                ,              ,        277.0 , credit_card                                , "d2c, pack_order, catalog, paid, one_shot, delivered"                        , MLB5504379546, Ducha Salão Pure Shower Pro Com Mangueira E Acabamento Cor Prateado                , MLB269858    ,        1,     277.0 ,          277.0 , 
2000013511529542, paid     , 2025-10-22T14:24:19.000-04:00, 2025-10-22T14:25:18.000-04:00,       157.0 , BRL        , 1260756818, SCHUSTERGERSON20221211142741  ,            , 45729175795,                ,              ,        157.0 , bank_transfer                              , "d2c, pack_order, catalog, paid, one_shot, delivered"                        , MLB5555832180, Ducha Pet Para Banho E Tosa Pure Shower Pet Shop Standard                          , MLB269588    ,        1,     157.0 ,          157.0 , 
2000013509436940, paid     , 2025-10-22T11:52:41.000-04:00, 2025-10-22T11:53:55.000-04:00,       353.85, BRL        ,  534786998, PIRESMARIADO                  ,            , 45728137315,                ,              ,        353.85, bank_transfer                              , "order_has_discount, catalog, paid, delivered"                               , MLB4152354993, Pure Filter Filtro 4 Estágios Com Esferas Pure Shower                              , MLB269588    ,        1,     353.85,          353.85, 
2000013508898418, paid     , 2025-10-22T11:14:48.000-04:00, 2025-10-22T11:14:52.000-04:00,       197.0 , BRL        ,  231826491, LUCASFREITASLF                ,            , 45728135376,                ,              ,        157.6 , credit_card                                , "order_has_discount, catalog, paid, delivered"                               , MLB4103214871, Ducha Pure Shower Standard Acabamento Polido Cor Cromado                           , MLB269858    ,        1,     197.0 ,          197.0 , 
2000013508504966, paid     , 2025-10-22T10:46:22.000-04:00, 2025-10-22T10:46:26.000-04:00,       197.0 , BRL        ,  405388674, ALCA9978901                   ,            , 45727947220,                ,              ,        157.6 , credit_card                                , "order_has_discount, catalog, paid, delivered"                               , MLB4103214871, Ducha Pure Shower Standard Acabamento Polido Cor Cromado                           , MLB269858    ,        1,     197.0 ,          197.0 , 
2000013508477958, paid     , 2025-10-22T10:45:08.000-04:00, 2025-10-22T10:45:11.000-04:00,       197.0 , BRL        , 1348042737, CONECTCONECT20230408100728    ,            , 45727684355,                ,              ,        197.0 , account_money                              , "pack_order, order_has_discount, catalog, paid, delivered"                   , MLB4103214871, Ducha Pure Shower Standard Acabamento Polido Cor Cromado                           , MLB269858    ,        1,     197.0 ,          197.0 , 
2000013508010010, paid     , 2025-10-22T10:11:37.000-04:00, 2025-10-22T10:12:21.000-04:00,       227.0 , BRL        ,  277610073, EDVI8719246                   ,            , 45727454271,                ,              ,        227.0 , account_money                              , "pack_order, catalog, paid, delivered"                                       , MLB5506789606, Ducha Pure Shower Pet Kit Completo Mangueira E Suporte Cor Prateado                , MLB269858    ,        1,     227.0 ,          227.0 , 
2000013506915854, paid     , 2025-10-22T08:45:59.000-04:00, 2025-10-22T08:46:42.000-04:00,       157.0 , BRL        ,   26554311, THAYDOMPA                     ,            , 45726913417,                ,              ,        157.0 , account_money                              , "pack_order, catalog, paid, delivered"                                       , MLB5454470876, Ducha Pet Shop Pure Shower Pet Acabamento Polido Cor Prateado                      , MLB269858    ,        1,     157.0 ,          157.0 , 
2000013506675332, paid     , 2025-10-22T08:26:06.000-04:00, 2025-10-22T08:26:09.000-04:00,       227.0 , BRL        , 2929072418, GX20251015213001              ,            , 45726798599,                ,              ,        227.0 , credit_card                                , "d2c, pack_order, catalog, paid, one_shot, delivered"                        , MLB5506789606, Ducha Pure Shower Pet Kit Completo Mangueira E Suporte Cor Prateado                , MLB269858    ,        1,     227.0 ,          227.0 , 
2000013505433652, paid     , 2025-10-22T05:09:22.000-04:00, 2025-10-22T05:09:57.000-04:00,       157.0 , BRL        , 2459661058, GP20250524170825              ,            , 45726420770,                ,              ,        157.0 , bank_transfer                              , "d2c, pack_order, catalog, paid, one_shot, delivered"                        , MLB5555832180, Ducha Pet Para Banho E Tosa Pure Shower Pet Shop Standard                          , MLB269588    ,        1,     157.0 ,          157.0 , 
2000013505107866, paid     , 2025-10-22T02:37:45.000-04:00, 2025-10-22T02:38:38.000-04:00,       784.35, BRL        , 1586438634, WIEZELWILLER20231209180314    ,            , 45726297862,                ,              ,        784.35, bank_transfer                              , "d2c, pack_order, catalog, paid, one_shot, delivered"                        , MLB5551879968, Pure Shower Chuveiro Elétrico 7500w Cor Branco                                     , MLB269874    ,        1,     784.35,          784.35, 
2000013504382098, paid     , 2025-10-21T23:23:26.000-04:00, 2025-10-21T23:23:33.000-04:00,       118.0 , BRL        ,  202257281, ALINEKFOURI                   ,            , 45725925172,                ,              ,        118.0 , account_money                              , "pack_order, paid, delivered"                                                , MLB5504514650, Suporte De Parede Para Ducha Pure Shower                                           , MLB438708    ,        2,      59.0 ,           59.0 , 
2000013502235346, paid     , 2025-10-21T20:23:39.000-04:00, 2025-10-21T20:23:43.000-04:00,      1459.5 , BRL        ,  167797824, GABRIELHENRIQUEDAY            ,            , 45724749303,                ,              ,       1459.5 , credit_card                                , "d2c, pack_order, paid, one_shot, delivered"                                 , MLB5452496492, Kit Premium Chuveiro Select Chrome Com Ducha Auxiliar Prateado Cromado             , MLB269588    ,        1,    1459.5 ,         1459.5 , 
2000013501128144, paid     , 2025-10-21T19:06:25.000-04:00, 2025-10-21T19:09:35.000-04:00,       353.85, BRL        ,  170791238, ANDRESSA_SGOMES               ,            , 45724228291,                ,              ,        353.85, account_money                              , "pack_order, catalog, paid, delivered"                                       , MLB4124114955, Pure Filter Filtro 4 Estágios Com Esferas Pure Shower Cor Preto                    , MLB269858    ,        1,     353.85,          353.85, 
2000013501128142, paid     , 2025-10-21T19:06:25.000-04:00, 2025-10-21T19:09:34.000-04:00,       227.0 , BRL        ,  170791238, ANDRESSA_SGOMES               ,            , 45724228291,                ,              ,        227.0 , account_money                              , "pack_order, catalog, paid, delivered"                                       , MLB5506789606, Ducha Pure Shower Pet Kit Completo Mangueira E Suporte Cor Prateado                , MLB269858    ,        1,     227.0 ,          227.0 , 
2000013501125296, cancelled, 2025-10-21T19:06:25.000-04:00, 2025-10-21T19:09:33.000-04:00,       112.35, BRL        ,  170791238, ANDRESSA_SGOMES               ,            , 45724228291,                ,              ,        112.35, account_money                              , "pack_order, delivered, not_paid"                                            , MLB5454185710, Refil De Esferas Minerais Para Ducha Pure Shower Select Dourado-escuro             , MLB269858    ,        1,     112.35,          112.35, 
2000013500244310, paid     , 2025-10-21T18:04:59.000-04:00, 2025-10-21T18:05:04.000-04:00,       353.85, BRL        ,   92858513, AMADEU DAGNONI                ,            , 45723829659,                ,              ,        353.85, credit_card                                , "d2c, pack_order, catalog, paid, one_shot, delivered"                        , MLB4152354993, Pure Filter Filtro 4 Estágios Com Esferas Pure Shower                              , MLB269588    ,        1,     353.85,          353.85, 
2000013496861110, paid     , 2025-10-21T14:08:17.000-04:00, 2025-10-21T14:08:20.000-04:00,       594.0 , BRL        ,  219187906, EDLAMARCIAALVES1973           ,            , 45722205035,                ,              ,        594.0 , account_money                              , "pack_order, paid, delivered"                                                , MLB5428350132, Ducha New Pure Shower                                                              , MLB269858    ,        2,     297.0 ,          297.0 , 
2000013496686320, paid     , 2025-10-21T13:57:18.000-04:00, 2025-10-21T13:57:21.000-04:00,       746.9 , BRL        ,  157873425, AMADOYEGE                     ,            , 45722378810,                ,              ,        746.9 , credit_card                                , "d2c, pack_order, paid, one_shot, delivered"                                 , MLB5551222432, Chuveiro De Parede Ducha Com Filtro Pure Shower Select Preto                       , MLB269858    ,        1,     746.9 ,          746.9 , 
2000013496669342, paid     , 2025-10-21T13:56:20.000-04:00, 2025-10-21T13:56:23.000-04:00,       353.85, BRL        ,  569668549, CAROLREZENDEARQUITETA         ,            , 45722118533,                ,              ,        353.85, credit_card                                , "order_has_discount, catalog, paid, delivered"                               , MLB5505620560, Pure Filter Filtro 4 Estágios Com Esferas Pure Shower Cor Prateado                 , MLB269858    ,        1,     353.85,          353.85, 
2000013496121460, paid     , 2025-10-21T13:23:10.000-04:00, 2025-10-21T13:23:14.000-04:00,        57.9 , BRL        ,   27922571, DIEGOTAMBURUS84               ,            , 45721871605,                ,              ,         57.9 , credit_card                                , "d2c, pack_order, paid, one_shot, delivered"                                 , MLB5483922756, Resistência Para Ducha Chuveiro Pure Shower Eletronic                              , MLB269874    ,        1,      57.9 ,           57.9 , 
2000013495762548, paid     , 2025-10-21T12:56:18.000-04:00, 2025-10-21T12:56:20.000-04:00,       197.0 , BRL        ,  116025932, CROCHETTRAMA                  ,            , 45721673445,                ,              ,        197.0 , account_money                              , "pack_order, catalog, paid, delivered, bundle"                               , MLB4103214871, Ducha Pure Shower Standard Acabamento Polido Cor Cromado                           , MLB269858    ,        1,     197.0 ,          197.0 , 
2000013495671968, paid     , 2025-10-21T12:54:44.000-04:00, 2025-10-21T12:54:46.000-04:00,       784.35, BRL        ,  206060928, DIGUIMARJ                     ,            , 45721661927,                ,              ,        784.35, credit_card                                , "d2c, pack_order, catalog, paid, one_shot, delivered"                        , MLB5452702020, Chuveiro De Parede Ducha Pure Shower Select                                        , MLB269588    ,        1,     784.35,          784.35, 
2000013495627242, paid     , 2025-10-21T12:50:46.000-04:00, 2025-10-21T12:51:29.000-04:00,       784.35, BRL        ,  195186792, NAYGUERRA 91                  ,            , 45721638953,                ,              ,        784.35, bank_transfer                              , "d2c, pack_order, catalog, paid, one_shot, delivered"                        , MLB5490625674, Chuveiro Elétrico Pure Shower Anti-cloro Com Filtro Cor Branco Potência 7.5 Kw     , MLB269874    ,        1,     784.35,          784.35, 
2000013495598254, paid     , 2025-10-21T12:45:55.000-04:00, 2025-10-21T12:45:57.000-04:00,       154.35, BRL        ,  339774486, KELRENCHGONCALVES             ,            , 45721596711,                ,              ,        154.35, account_money                              , "pack_order, order_has_discount, catalog, paid, delivered"                   , MLB5506605632, Refil Filtro Para Chuveiro Eletronic Pure Shower Cor Dourado-escuro                , MLB269858    ,        1,     154.35,          154.35, 
2000013494119212, cancelled, 2025-10-21T11:08:50.000-04:00, 2025-10-21T11:08:52.000-04:00,        57.9 , BRL        ,  217559784, TABATAJADEEICKOFFDEARAUJO     ,            , 45720899245,                ,              ,         86.89, credit_card                                , "not_delivered, not_paid"                                                    , MLB5483922756, Resistência Para Ducha Chuveiro Pure Shower Eletronic                              , MLB269874    ,        1,      57.9 ,           57.9 , 
2000013493896634, paid     , 2025-10-21T10:53:24.000-04:00, 2025-10-21T10:53:28.000-04:00,        57.9 , BRL        , 1709824415, FAMA20240304072122            ,            , 45721044022,                ,              ,         57.9 , credit_card                                , "d2c, pack_order, new_buyer_free_shipping, paid, one_shot, delivered"        , MLB4241548013, Resistência Para Ducha Chuveiro Pure Shower Eletronic Cinza 5.5 Kw                 , MLB269874    ,        1,      57.9 ,           57.9 , 
2000013492886948, cancelled, 2025-10-21T09:45:12.000-04:00, 2025-10-21T09:45:16.000-04:00,       297.0 , BRL        ,  172633141, PAULACRISTINAMORAESROELA      ,            , 45720300595,                ,              ,        297.0 , credit_card                                , "d2c, pack_order, one_shot, not_delivered, not_paid"                         , MLB4152670351, Ducha New Pure Shower Lavatório Profissional De Salão Dourado                      , MLB269858    ,        1,     297.0 ,          297.0 , 
2000013492638324, paid     , 2025-10-21T09:25:29.000-04:00, 2025-10-21T09:25:32.000-04:00,       297.0 , BRL        ,  233264045, PEREIRAGISLENECARLA           ,            , 45720157343,                ,              ,        297.0 , credit_card                                , "order_has_discount, paid, delivered"                                        , MLB5551881482, Ducha New Pure Shower Lavatório Profissional De Salão Cromado                      , MLB269858    ,        1,     297.0 ,          297.0 , 
2000013492407134, paid     , 2025-10-21T09:10:09.000-04:00, 2025-10-21T09:10:13.000-04:00,       197.0 , BRL        ,  222697226, BRGA7532679                   ,            , 45720307814,                ,              ,        197.0 , credit_card                                , "d2c, pack_order, catalog, paid, one_shot, delivered"                        , MLB4103214871, Ducha Pure Shower Standard Acabamento Polido Cor Cromado                           , MLB269858    ,        1,     197.0 ,          197.0 , 
2000013491063400, paid     , 2025-10-21T06:45:03.000-04:00, 2025-10-21T06:45:47.000-04:00,        57.9 , BRL        ,   77242743, ENDOWALTER                    ,            , 45719318199,                ,              ,         57.9 , account_money                              , "pack_order, paid, delivered, bundle"                                        , MLB5483922756, Resistência Para Ducha Chuveiro Pure Shower Eletronic                              , MLB269874    ,        1,      57.9 ,           57.9 , 
2000013488544948, paid     , 2025-10-20T22:27:39.000-04:00, 2025-10-20T22:27:42.000-04:00,       227.0 , BRL        , 1832918592, RM20240527190403              ,            , 45718161147,                ,              ,        227.0 , credit_card                                , "d2c, pack_order, catalog, paid, one_shot, delivered"                        , MLB5506789606, Ducha Pure Shower Pet Kit Completo Mangueira E Suporte Cor Prateado                , MLB269858    ,        1,     227.0 ,          227.0 , 
2000013488319492, paid     , 2025-10-20T22:07:14.000-04:00, 2025-10-20T22:07:38.000-04:00,       471.0 , BRL        ,  534847970, FABIANAGODOI_84               ,            , 45718054689,                ,              ,        471.0 , account_money                              , "pack_order, catalog, paid, delivered"                                       , MLB5454470876, Ducha Pet Shop Pure Shower Pet Acabamento Polido Cor Prateado                      , MLB269858    ,        3,     157.0 ,          157.0 , 
2000013487226242, paid     , 2025-10-20T20:55:25.000-04:00, 2025-10-20T20:56:06.000-04:00,       157.0 , BRL        , 2289311418, VH20250224134254              ,            , 45717590439,                ,              ,        157.0 , bank_transfer                              , "b2b, catalog, paid, delivered"                                              , MLB5454470876, Ducha Pet Shop Pure Shower Pet Acabamento Polido Cor Prateado                      , MLB269858    ,        1,     157.0 ,          157.0 , 
2000013482915472, paid     , 2025-10-20T13:31:30.000-04:00, 2025-10-20T16:26:13.000-04:00,       353.85, BRL        ,  208053358, JUSSARAZEPFOLIVEIRA           ,            , 45715778314,                ,              ,        353.85, credit_card                                , "d2c, pack_order, catalog, paid, one_shot, delivered"                        , MLB4152354993, Pure Filter Filtro 4 Estágios Com Esferas Pure Shower                              , MLB269588    ,        1,     353.85,          353.85, 
2000013482785720, paid     , 2025-10-20T13:10:10.000-04:00, 2025-10-20T16:08:21.000-04:00,       197.0 , BRL        ,   54841771, EDUDEVASCONCELOS              ,            , 45718207537,                ,              ,        197.0 , bank_transfer                              , "d2c, pack_order, catalog, paid, one_shot, delivered"                        , MLB4103214871, Ducha Pure Shower Standard Acabamento Polido Cor Cromado                           , MLB269858    ,        1,     197.0 ,          197.0 , 
2000013482756356, cancelled, 2025-10-20T12:57:24.000-04:00, 2025-10-20T16:01:18.000-04:00,       157.0 , BRL        ,  158357484, LUIZFERNANDOVITORIO           ,            , 45715446403,                ,              ,        157.0 , credit_card                                , "d2c, pack_order, catalog, one_shot, not_delivered, not_paid"                , MLB5555832180, Ducha Pet Para Banho E Tosa Pure Shower Pet Shop Standard                          , MLB269588    ,        1,     157.0 ,          157.0 , 
2000013482195980, paid     , 2025-10-20T11:23:51.000-04:00, 2025-10-20T11:23:56.000-04:00,       197.0 , BRL        ,  181367922, FROZZACAROLINA                ,            , 45715274239,                ,              ,        197.0 , credit_card                                , "catalog, paid, delivered"                                                   , MLB4244875537, Ducha Pure Shower Standard Cor Branco                                              , MLB269858    ,        1,     197.0 ,          197.0 , 
2000013481380504, paid     , 2025-10-20T08:58:54.000-04:00, 2025-10-20T08:58:58.000-04:00,       784.35, BRL        ,  473718018, GORE8566361                   ,            , 45714855519,                ,              ,        784.35, account_money                              , "pack_order, catalog, paid, delivered"                                       , MLB5551879968, Pure Shower Chuveiro Elétrico 7500w Cor Branco                                     , MLB269874    ,        1,     784.35,          784.35, 
2000013481335014, paid     , 2025-10-20T08:49:59.000-04:00, 2025-10-20T08:51:42.000-04:00,       746.9 , BRL        , 1250659264, BORGESRAPHAEL20221129063719   ,            , 45714831755,                ,              ,        746.9 , account_money                              , "pack_order, catalog, paid, delivered"                                       , MLB5731463166, Chuveiro De Parade Ducha Pure Shower Select Black Acabamento Fosco Cor Preto       , MLB269858    ,        1,     746.9 ,          746.9 , 
2000013481144696, paid     , 2025-10-20T08:28:07.000-04:00, 2025-10-20T08:28:13.000-04:00,       454.0 , BRL        , 1072382345, ALTA4704095                   ,            , 45715000826,                ,              ,        454.0 , account_money                              , "pack_order, catalog, paid, delivered"                                       , MLB5506789606, Ducha Pure Shower Pet Kit Completo Mangueira E Suporte Cor Prateado                , MLB269858    ,        2,     227.0 ,          227.0 , 
2000013480950532, paid     , 2025-10-20T07:55:44.000-04:00, 2025-10-20T07:55:49.000-04:00,       697.0 , BRL        ,  113376408, LARISSAAGESSI                 ,            , 45714911664,                ,              ,        697.0 , credit_card                                , "d2c, pack_order, paid, one_shot, delivered"                                 , MLB5551450886, Chuveiro De Parede Ducha Com Filtro Pure Shower Select Transparente                , MLB269858    ,        1,     697.0 ,          697.0 , 
2000013480793606, paid     , 2025-10-20T07:37:18.000-04:00, 2025-10-20T07:50:52.000-04:00,       197.0 , BRL        ,   44194647, LILIAN212008                  ,            , 45714615661,                ,              ,        197.0 , credit_card                                , "d2c, pack_order, catalog, paid, one_shot, delivered"                        , MLB4103214871, Ducha Pure Shower Standard Acabamento Polido Cor Cromado                           , MLB269858    ,        1,     197.0 ,          197.0 , 
2000013477898692, paid     , 2025-10-19T20:28:03.000-04:00, 2025-10-19T20:28:06.000-04:00,       297.0 , BRL        ,  743238437, LORA1943002                   ,            , 45713628800,                ,              ,        297.0 , credit_card                                , "d2c, pack_order, paid, one_shot, delivered"                                 , MLB4152670351, Ducha New Pure Shower Lavatório Profissional De Salão Dourado                      , MLB269858    ,        1,     297.0 ,          297.0 , 
2000013477657094, paid     , 2025-10-19T20:08:51.000-04:00, 2025-10-19T20:08:54.000-04:00,       197.0 , BRL        ,  236632053, WCH                           ,            , 45713535362,                ,              ,        197.0 , credit_card                                , "d2c, pack_order, catalog, paid, one_shot, delivered"                        , MLB4103214871, Ducha Pure Shower Standard Acabamento Polido Cor Cromado                           , MLB269858    ,        1,     197.0 ,          197.0 , 
2000013475957144, paid     , 2025-10-19T17:33:48.000-04:00, 2025-10-19T17:34:28.000-04:00,       938.7 , BRL        ,  124565092, GLAUCIATASSIS                 ,            , 45712548813,                ,              ,        938.7 , account_money                              , "pack_order, catalog, paid, delivered, bundle"                               , MLB5713416532, Chuveiro Elétrico Pure Shower Anti-cloro C/ Filtro Extra Branco 7.5 Kw             , MLB269874    ,        1,     938.7 ,          938.7 , 
2000013475724372, paid     , 2025-10-19T17:10:39.000-04:00, 2025-10-19T17:10:42.000-04:00,       227.0 , BRL        ,  517233587, PIPICAOSAQUINHOS              ,            , 45712698008,                ,              ,        227.0 , account_money                              , "b2b, pack_order, order_has_discount, catalog, paid, delivered"              , MLB5506789606, Ducha Pure Shower Pet Kit Completo Mangueira E Suporte Cor Prateado                , MLB269858    ,        1,     227.0 ,          227.0 , 
2000013475667264, paid     , 2025-10-19T17:05:16.000-04:00, 2025-10-19T17:05:18.000-04:00,       227.0 , BRL        ,  535912071, ATUALIZAEMBALAGENS            ,            , 45712423095,                ,              ,        227.0 , account_money                              , "pack_order, order_has_discount, catalog, paid, delivered"                   , MLB5506789606, Ducha Pure Shower Pet Kit Completo Mangueira E Suporte Cor Prateado                , MLB269858    ,        1,     227.0 ,          227.0 , 
2000013475575962, paid     , 2025-10-19T16:57:02.000-04:00, 2025-10-19T16:57:39.000-04:00,       227.0 , BRL        ,  300691314, PIPICAO                       ,            , 45712387571,                ,              ,        227.0 , account_money                              , "b2b, pack_order, order_has_discount, catalog, paid, delivered"              , MLB5506789606, Ducha Pure Shower Pet Kit Completo Mangueira E Suporte Cor Prateado                , MLB269858    ,        1,     227.0 ,          227.0 , 
2000013474600140, paid     , 2025-10-19T15:19:44.000-04:00, 2025-10-19T15:19:47.000-04:00,       746.9 , BRL        ,  184876309, MARCOSVINCIODASILVASILVA      ,            , 45712215938,                ,              ,        746.9 , account_money                              , "pack_order, catalog, paid, delivered"                                       , MLB5731463166, Chuveiro De Parade Ducha Pure Shower Select Black Acabamento Fosco Cor Preto       , MLB269858    ,        1,     746.9 ,          746.9 , 
2000013473678916, paid     , 2025-10-19T13:52:13.000-04:00, 2025-10-19T13:52:16.000-04:00,       353.85, BRL        ,  196322733, ROCA8539769                   ,            , 45711833694,                ,              ,        353.85, credit_card                                , "d2c, pack_order, catalog, paid, one_shot, delivered"                        , MLB4152354993, Pure Filter Filtro 4 Estágios Com Esferas Pure Shower                              , MLB269588    ,        1,     353.85,          353.85, 
2000013472106890, paid     , 2025-10-19T11:05:27.000-04:00, 2025-10-19T11:05:30.000-04:00,      1415.4 , BRL        ,   33296253, ALEBELO2010                   ,            , 45710883517,                ,              ,       1415.4 , account_money                              , "pack_order, paid, delivered"                                                , MLB4092643011, Pure Filter Filtro 4 Estágios Com Esferas Pure Shower                              , MLB269858    ,        4,     353.85,          353.85, 
2000013471361940, paid     , 2025-10-19T09:40:48.000-04:00, 2025-10-19T09:40:50.000-04:00,       197.0 , BRL        ,  105446690, EUBELAMORAIS                  ,            , 45710559903,                ,              ,        133.96, digital_currency                           , "order_has_discount, catalog, paid, delivered"                               , MLB4103214871, Ducha Pure Shower Standard Acabamento Polido Cor Cromado                           , MLB269858    ,        1,     197.0 ,          197.0 , 
